# Time-averaged data for fix printcond
# TimeStep v_totalcondx v_totalcondy v_totalcondz
6284 0.000252349 0.00917813 0.00206428
6286 8.03146e-05 0.00932797 0.00228773
6288 -7.29067e-05 0.0094613 0.00251549
6290 -0.000208515 0.00956902 0.00272483
6292 -0.000329671 0.00964652 0.00289856
6294 -0.000438424 0.0096919 0.00302287
6296 -0.00053288 0.00970562 0.00308679
6298 -0.000604739 0.00969213 0.00308398
6300 -0.000637373 0.00966038 0.00301348
6302 -0.00060849 0.00962102 0.00287793
6304 -0.000508539 0.00958365 0.00268697
6306 -0.000367048 0.00955269 0.0024651
6308 -0.000249162 0.00952996 0.00225031
6310 -0.00021566 0.00950912 0.00207063
6312 -0.000284551 0.00948356 0.00192748
6314 -0.000439413 0.00944605 0.00180153
6316 -0.000657922 0.00938931 0.00167195
6318 -0.000924292 0.00930713 0.00152587
6320 -0.00122816 0.00919479 0.00135807
6322 -0.00156197 0.0090496 0.00116878
6324 -0.00191993 0.00887152 0.000962333
6326 -0.00229789 0.00866352 0.000746082
6328 -0.0026927 0.00843188 0.00052952
6330 -0.00310143 0.00818572 0.000323303
6332 -0.00352075 0.00793586 0.000137877
6334 -0.00394679 0.0076932 -1.86039e-05
6336 -0.00437555 0.00746721 -0.000142739
6338 -0.00480296 0.00726558 -0.00023573
6340 -0.0052248 0.00709398 -0.000301773
6342 -0.00563643 0.00695502 -0.000347221
6344 -0.00603299 0.00684866 -0.000381462
6346 -0.00640861 0.00676723 -0.000415499
6348 -0.00675875 0.00669731 -0.000461235
6350 -0.00708147 0.00662218 -0.000529607
6352 -0.00737787 0.00652762 -0.000625396
6354 -0.00765013 0.00640517 -0.000746098
6356 -0.0078987 0.00624964 -0.000887815
6358 -0.00811792 0.00605204 -0.00105272
6360 -0.00829924 0.0058007 -0.00125047
6362 -0.00843469 0.00548732 -0.00148945
6364 -0.00851963 0.00511912 -0.00176753
6366 -0.00855434 0.00471256 -0.00206542
6368 -0.00854187 0.00428875 -0.00236074
6370 -0.00848634 0.00386561 -0.00263764
6372 -0.00839316 0.00345459 -0.00288914
6374 -0.00826973 0.00306216 -0.00311546
6376 -0.00812422 0.00269296 -0.0033205
6378 -0.00796475 0.00235169 -0.00350923
6380 -0.007799 0.00204375 -0.0036855
6382 -0.00763308 0.00177471 -0.00385088
6384 -0.00747163 0.0015486 -0.0040042
6386 -0.00731634 0.00136383 -0.00414216
6388 -0.00716241 0.00122505 -0.0042532
6390 -0.0069995 0.00114167 -0.00431662
6392 -0.00680401 0.00113408 -0.00430315
6394 -0.00655359 0.00122185 -0.00418399
6396 -0.00627198 0.00139215 -0.00395301
6398 -0.00603716 0.00159203 -0.00364307
6400 -0.0059152 0.00176711 -0.00330904
6402 -0.00590608 0.0019023 -0.00299121
6404 -0.00596131 0.00200469 -0.00270284
6406 -0.00603693 0.00207296 -0.00244434
6408 -0.00610829 0.00209036 -0.00221455
6410 -0.00616372 0.00203314 -0.00201013
6412 -0.00619931 0.00187987 -0.00182264
6414 -0.00621513 0.00161816 -0.00163961
6416 -0.00621303 0.00125175 -0.0014526
6418 -0.00619436 0.00080221 -0.0012629
6420 -0.00615821 0.000303371 -0.00108241
6422 -0.00610009 -0.000206908 -0.000933202
6424 -0.00601133 -0.000693853 -0.000844829
6426 -0.005882 -0.00113764 -0.000841658
6428 -0.00570589 -0.00154649 -0.000924382
6430 -0.00548166 -0.00195196 -0.00106967
6432 -0.00520863 -0.00238916 -0.00124912
6434 -0.00488315 -0.00288239 -0.00144504
6436 -0.00450979 -0.00343809 -0.00164473
6438 -0.00410464 -0.00404288 -0.00183717
6440 -0.003698 -0.00466162 -0.00200748
6442 -0.00333307 -0.00523909 -0.00213392
6444 -0.00305738 -0.00571033 -0.00218953
6446 -0.00290359 -0.00602393 -0.00215095
6448 -0.00287059 -0.00616085 -0.0020073
6450 -0.00292866 -0.00613223 -0.00176085
6452 -0.00304161 -0.00597015 -0.00141846
6454 -0.00317948 -0.00571752 -0.000992212
6456 -0.00331655 -0.00541468 -0.000508175
6458 -0.00342735 -0.0051021 2.23636e-07
6460 -0.003488 -0.00482006 0.00050159
6462 -0.00348471 -0.00459617 0.000970084
6464 -0.00342025 -0.00443498 0.00138726
6466 -0.00330671 -0.00432331 0.00173897
6468 -0.00314972 -0.00424435 0.00200706
6470 -0.00294098 -0.00417946 0.00216532
6472 -0.00266296 -0.00409988 0.00217897
6474 -0.00231624 -0.00398448 0.00201837
6476 -0.00195483 -0.00386518 0.00170155
6478 -0.00166161 -0.00381303 0.00130417
6480 -0.00148633 -0.00387232 0.00090594
6482 -0.0014151 -0.00401702 0.000536108
6484 -0.00141078 -0.00419499 0.000186929
6486 -0.00144673 -0.00437216 -0.000148646
6488 -0.00150576 -0.00453223 -0.00046977
6490 -0.00157341 -0.00466933 -0.000773611
6492 -0.00163664 -0.00478205 -0.00105559
6494 -0.00168445 -0.0048691 -0.00130707
6496 -0.00170705 -0.00493069 -0.00151948
6498 -0.00169542 -0.00496846 -0.00168858
6500 -0.00163746 -0.00497831 -0.00182077
6502 -0.00152231 -0.00494877 -0.00192431
6504 -0.00133513 -0.00485675 -0.00201344
6506 -0.00107788 -0.00468574 -0.00208974
6508 -0.00079679 -0.00445468 -0.00212507
6510 -0.000564418 -0.00421438 -0.00208749
6512 -0.000428326 -0.00401074 -0.00197583
6514 -0.000387782 -0.00385551 -0.0018224
6516 -0.000417412 -0.00373567 -0.00166721
6518 -0.000497288 -0.00363666 -0.00153058
6520 -0.000615504 -0.00354626 -0.00141738
6522 -0.00076578 -0.00345311 -0.00132327
6524 -0.000945979 -0.00334595 -0.00123923
6526 -0.00115571 -0.00321317 -0.00115362
6528 -0.00139425 -0.00304343 -0.00105398
6530 -0.00165833 -0.00282647 -0.000928539
6532 -0.00194015 -0.00255408 -0.000767492
6534 -0.00222572 -0.00222012 -0.000563115
6536 -0.00249578 -0.0018195 -0.00030931
6538 -0.00272701 -0.00134845 -3.05371e-06
6540 -0.00289554 -0.000807257 0.000353524
6542 -0.00298388 -0.000205179 0.000751146
6544 -0.00299005 0.000434719 0.00117441
6546 -0.00293262 0.00107739 0.00160578
6548 -0.00284421 0.00168741 0.00202807
6550 -0.00275514 0.0022338 0.00242743
6552 -0.00267849 0.00269532 0.00279052
6554 -0.00260835 0.00305993 0.00310413
6556 -0.00253046 0.00332552 0.00335859
6558 -0.00243531 0.00350232 0.0035523
6560 -0.00232316 0.0036118 0.00369279
6562 -0.00220033 0.00368052 0.0037937
6564 -0.00207339 0.00373391 0.00387093
6566 -0.00194587 0.00379322 0.00394014
6568 -0.00181783 0.00387469 0.00401483
6570 -0.00168699 0.00398835 0.00410356
6572 -0.00155055 0.00413683 0.00420701
6574 -0.00140698 0.00431407 0.00431355
6576 -0.0012582 0.00450576 0.00439606
6578 -0.00110963 0.00469236 0.00441331
6580 -0.000966151 0.00485663 0.00432532
6582 -0.000825985 0.00499341 0.00411689
6584 -0.000681006 0.00511058 0.00380305
6586 -0.000524072 0.0052214 0.00341368
6588 -0.000354598 0.00533656 0.00298037
6590 -0.00017737 0.00546301 0.00253613
6592 2.44131e-06 0.00560436 0.00211336
6594 0.000180263 0.00575845 0.00173241
6596 0.000349604 0.0059144 0.0013898
6598 0.00050271 0.00605595 0.00106456
6600 0.00063469 0.00616905 0.000736545
6602 0.000744552 0.00624625 0.000396942
6604 0.000833613 0.00628692 4.70645e-05
6606 0.000904381 0.0062951 -0.000306759
6608 0.000960759 0.00627748 -0.000656846
6610 0.00100889 0.00624133 -0.000995878
6612 0.00105305 0.0061949 -0.00131634
6614 0.00109601 0.00614425 -0.00161131
6616 0.00113765 0.00609245 -0.00187435
6618 0.00117465 0.00604021 -0.00209945
6620 0.00120104 0.00598708 -0.00228159
6622 0.00120909 0.00593229 -0.00241787
6624 0.00119088 0.00587459 -0.00250865
6626 0.00113996 0.00581214 -0.00255821
6628 0.00105226 0.00574363 -0.00257433
6630 0.00092575 0.00566809 -0.00256687
6632 0.000760045 0.005585 -0.00254556
6634 0.000555363 0.00549614 -0.00251755
6636 0.000315253 0.00540136 -0.00248884
6638 4.32769e-05 0.00530162 -0.00246315
6640 -0.000257283 0.00519855 -0.00244255
6642 -0.000583747 0.00509409 -0.00242775
6644 -0.000932701 0.00499123 -0.00241781
6646 -0.00128973 0.00489652 -0.00241114
6648 -0.00163335 0.00482301 -0.00240528
6650 -0.00193378 0.00479127 -0.00239178
6652 -0.00215293 0.00482672 -0.00236071
6654 -0.0022572 0.00494353 -0.00230331
6656 -0.00223403 0.00513129 -0.00221109
6658 -0.0020886 0.00536499 -0.00208856
6660 -0.00184411 0.00561379 -0.00194581
6662 -0.0015345 0.00584636 -0.00179599
6664 -0.00119765 0.00603137 -0.00165256
6666 -0.000868487 0.0061414 -0.00152672
6668 -0.000565197 0.00616568 -0.00142482
6670 -0.000269156 0.00612307 -0.00134397
6672 8.01535e-05 0.00605746 -0.00127975
6674 0.000549134 0.00601582 -0.00122407
6676 0.00112475 0.00601587 -0.00116375
6678 0.00168919 0.00603369 -0.00108564
6680 0.00212336 0.00603282 -0.000987377
6682 0.00240849 0.0060008 -0.00088023
6684 0.00260223 0.00595301 -0.00078007
6686 0.00275952 0.00591346 -0.000698597
6688 0.00290551 0.00590267 -0.000644908
6690 0.00304892 0.00593626 -0.000623022
6692 0.00319668 0.00602498 -0.000632063
6694 0.00335994 0.00617613 -0.000668251
6696 0.00355106 0.00639135 -0.0007262
6698 0.00377737 0.00666378 -0.000799024
6700 0.00403628 0.00697509 -0.000882274
6702 0.00431275 0.00729927 -0.000970944
6704 0.00458659 0.00760475 -0.00105989
6706 0.00483664 0.00786043 -0.00114175
6708 0.00504722 0.00804404 -0.00121111
6710 0.0052196 0.00815366 -0.00125988
6712 0.00537157 0.00820604 -0.00128175
6714 0.00552568 0.00822627 -0.00127305
6716 0.00569196 0.00823429 -0.00123098
6718 0.00585942 0.00823626 -0.00114968
6720 0.00600626 0.00822564 -0.00102008
6722 0.0061282 0.00818678 -0.000838402
6724 0.00623747 0.00810825 -0.000617838
6726 0.00635158 0.00798576 -0.000385512
6728 0.00648393 0.00781769 -0.000170537
6730 0.00663773 0.00760306 6.73785e-06
6732 0.00680442 0.00734454 0.000139341
6734 0.00696632 0.00705393 0.000232003
6736 0.00710008 0.00675281 0.00029636
6738 0.00718596 0.00646701 0.000346022
6740 0.00720467 0.00622427 0.000392906
6742 0.00714813 0.0060447 0.000441303
6744 0.00703259 0.00593448 0.000479075
6746 0.00689948 0.00588651 0.000476982
6748 0.00679289 0.00588421 0.000407197
6750 0.00672975 0.00589982 0.00027094
6752 0.00669685 0.00589932 0.000101205
6754 0.00667972 0.00585476 -7.02309e-05
6756 0.00668277 0.00575874 -0.000235699
6758 0.00671391 0.0056281 -0.000392943
6760 0.00676239 0.00549374 -0.000533452
6762 0.00680974 0.00538387 -0.000643634
6764 0.0068368 0.00532072 -0.000712118
6766 0.00682845 0.00532376 -0.000731149
6768 0.00678094 0.00541051 -0.000696446
6770 0.00669389 0.00559621 -0.000607034
6772 0.00656707 0.00586955 -0.000467823
6774 0.0064007 0.00617461 -0.000297267
6776 0.00620106 0.00643561 -0.000124868
6778 0.00598297 0.00660561 2.64276e-05
6780 0.00576764 0.00668573 0.000150456
6782 0.00557885 0.00669835 0.000248498
6784 0.00543661 0.0066621 0.000318497
6786 0.00534986 0.00659061 0.000354502
6788 0.00531415 0.00649656 0.000348978
6790 0.00531754 0.00639255 0.000293294
6792 0.00535279 0.00629163 0.000175179
6794 0.00542975 0.0062073 -2.40595e-05
6796 0.00556306 0.00614632 -0.000316796
6798 0.00572854 0.00609404 -0.00067751
6800 0.00584326 0.0060099 -0.00103461
6802 0.00583523 0.00584402 -0.00130243
6804 0.00570364 0.00557806 -0.00143762
6806 0.00550024 0.00524747 -0.00145337
6808 0.00527358 0.00491015 -0.0013852
6810 0.00505793 0.0046066 -0.00125887
6812 0.00487303 0.00436012 -0.00109216
6814 0.00473038 0.00418752 -0.000902058
6816 0.00462468 0.00410273 -0.000706606
6818 0.004525 0.00410923 -0.000524851
6820 0.00440877 0.00417156 -0.00035772
6822 0.00428964 0.00422825 -0.00018727
6824 0.00419587 0.00423231 1.65516e-06
6826 0.0041499 0.00416267 0.000212868
6828 0.00416201 0.00402026 0.000441314
6830 0.00423255 0.00382458 0.000675723
6832 0.00436475 0.00359742 0.00090055
6834 0.00456327 0.0033555 0.00109991
6836 0.00481169 0.00310379 0.00126744
6838 0.00507464 0.00284165 0.00140364
6840 0.00532344 0.00257018 0.00152405
6842 0.00555697 0.00229919 0.00166304
6844 0.00578956 0.0020416 0.00185191
6846 0.00602892 0.00180289 0.00209272
6848 0.00626778 0.00158004 0.00236061
6850 0.00648707 0.00136572 0.00261755
6852 0.00665996 0.00115268 0.0028184
6854 0.00675892 0.000936172 0.00291685
6856 0.00676723 0.000713863 0.00288379
6858 0.00668704 0.000485826 0.0027281
6860 0.0065332 0.000254351 0.00248992
6862 0.00632138 2.35524e-05 0.00221611
6864 0.00606365 -0.000200125 0.00194677
6866 0.00577103 -0.000408485 0.00171307
6868 0.00545681 -0.000593749 0.00153697
6870 0.005137 -0.000751378 0.00142988
6872 0.00482848 -0.000880075 0.00139323
6874 0.00454859 -0.000979513 0.00142177
6876 0.00430813 -0.00104339 0.00151204
6878 0.00411531 -0.00106242 0.0016602
6880 0.00397621 -0.00102963 0.00185794
6882 0.00389309 -0.000946189 0.00208813
6884 0.00386164 -0.000823633 0.00232361
6886 0.00387104 -0.000683909 0.00253524
6888 0.00390624 -0.000547561 0.00269666
6890 0.00395272 -0.000431126 0.00279252
6892 0.0040004 -0.000342913 0.00281942
6894 0.00404422 -0.000285079 0.00278265
6896 0.00408306 -0.000257522 0.00269027
6898 0.00411855 -0.000260518 0.00254936
6900 0.00415345 -0.000293149 0.00236617
6902 0.0041936 -0.000349951 0.00214593
6904 0.00424849 -0.00041724 0.00190158
6906 0.00433105 -0.000469906 0.00165708
6908 0.00445901 -0.000482408 0.00144493
6910 0.0046459 -0.000440257 0.00130253
6912 0.00489106 -0.000350061 0.00125987
6914 0.00517268 -0.00023344 0.00132007
6916 0.0054491 -0.000118264 0.00145284
6918 0.00567842 -2.64927e-05 0.0016254
6920 0.00583634 3.3734e-05 0.00182944
6922 0.00591171 6.21201e-05 0.00205972
6924 0.00589714 6.97818e-05 0.00230296
6926 0.00579291 7.59426e-05 0.00254236
6928 0.00560975 9.99446e-05 0.00276403
6930 0.00537145 0.000152192 0.00295553
6932 0.00511184 0.00023061 0.00310019
6934 0.00486421 0.000325369 0.00317812
6936 0.00465042 0.000424257 0.00317731
6938 0.00447604 0.000514308 0.00310331
6940 0.0043347 0.000580928 0.00297692
6942 0.00421588 0.000609129 0.00282223
6944 0.00410912 0.000586203 0.00265607
6946 0.00400436 0.000504419 0.00248689
6948 0.00389621 0.000367033 0.00231692
6950 0.00377614 0.000176739 0.00215387
6952 0.00363794 -6.14605e-05 0.00200609
6954 0.00348505 -0.000340016 0.00187669
6956 0.00333114 -0.000653762 0.00176366
6958 0.0032025 -0.000989579 0.0016558
6960 0.00312512 -0.00133124 0.00154239
6962 0.00311266 -0.00165657 0.00141505
6964 0.00315766 -0.00193174 0.0012654
6966 0.00323749 -0.00212332 0.00109655
6968 0.00333257 -0.00221985 0.000920204
6970 0.00343298 -0.0022299 0.000739199
6972 0.00353523 -0.00217288 0.000549998
6974 0.00363847 -0.00207485 0.000349688
6976 0.0037417 -0.00196396 0.000138074
6978 0.0038451 -0.00186815 -8.50005e-05
6980 0.00394985 -0.00181124 -0.000321395
6982 0.00405228 -0.00180272 -0.000568333
6984 0.00414341 -0.00183678 -0.000814072
6986 0.00421239 -0.00189812 -0.00103968
6988 0.00425116 -0.00196868 -0.00122299
6990 0.00425873 -0.00203259 -0.00134231
6992 0.0042488 -0.00207809 -0.00137782
6994 0.00425469 -0.00209727 -0.00131139
6996 0.00431275 -0.00208506 -0.00112993
6998 0.00442251 -0.00203843 -0.000841533
7000 0.00453022 -0.00195442 -0.00048923
7002 0.00456561 -0.00182517 -0.000129958
7004 0.00448943 -0.00163594 0.000205403
7006 0.00431189 -0.00136684 0.000523591
7008 0.00406805 -0.00101202 0.000841641
7010 0.00380275 -0.000587508 0.0011646
7012 0.00355968 -0.00012177 0.00148752
7014 0.00337789 0.000351275 0.00180172
7016 0.00329474 0.000788155 0.00209411
7018 0.00335267 0.00113172 0.00234818
7020 0.00359507 0.00132929 0.00255822
7022 0.00403754 0.0013714 0.00274652
7024 0.00462653 0.00130002 0.00294193
7026 0.00524145 0.00117002 0.00313784
7028 0.00575991 0.00101531 0.00328979
7030 0.00612851 0.000845793 0.00335319
7032 0.00636291 0.000666559 0.00332339
7034 0.00648874 0.000497168 0.003231
7036 0.00651326 0.00036363 0.00311679
7038 0.00643814 0.000284227 0.0030072
7040 0.00626604 0.00026451 0.00291612
7042 0.00600135 0.000303099 0.00285608
7044 0.00565017 0.000396853 0.00284729
7046 0.00522096 0.000539827 0.00291285
7048 0.00472998 0.000712873 0.00305405
7050 0.00420671 0.000876501 0.00323473
7052 0.00368695 0.000986302 0.00340177
7054 0.0031995 0.00101818 0.00351293
7056 0.00275976 0.000979399 0.00354553
7058 0.00237343 0.000899927 0.00349671
7060 0.00204698 0.000811848 0.00338123
7062 0.00179498 0.000734209 0.00322272
7064 0.00163903 0.000675184 0.00304004
7066 0.00159026 0.000630163 0.00284709
7068 0.00164836 0.000591772 0.00265232
7070 0.00180176 0.000557847 0.00246026
7072 0.00202852 0.000529881 0.00227585
7074 0.00229863 0.000512815 0.00210409
7076 0.00257999 0.000511358 0.0019479
7078 0.00284548 0.000525336 0.00180618
7080 0.00307741 0.000547635 0.001674
7082 0.00326688 0.000566949 0.00154406
7084 0.00341163 0.000571611 0.00140865
7086 0.0035137 0.000552289 0.0012612
7088 0.00357814 0.000503001 0.00109731
7090 0.00361173 0.000421391 0.000915981
7092 0.0036204 0.000309144 0.00072125
7094 0.00360569 0.000173026 0.000523912
7096 0.00356363 2.40215e-05 0.000341235
7098 0.00348897 -0.000127017 0.000194586
7100 0.00338046 -0.000273142 0.000104557
7102 0.00324123 -0.000412488 8.38672e-05
7104 0.00307903 -0.000546353 0.000136188
7106 0.0029017 -0.000679243 0.000252381
7108 0.00271719 -0.000818754 0.000411664
7110 0.00253603 -0.000972373 0.000589551
7112 0.00237094 -0.00114008 0.000771298
7114 0.00223158 -0.00130801 0.000960281
7116 0.00211905 -0.00144993 0.00117349
7118 0.00202605 -0.00153795 0.00142806
7120 0.00194237 -0.00155493 0.0017309
7122 0.00185765 -0.00149815 0.00207844
7124 0.00175783 -0.00137652 0.00246025
7126 0.00161973 -0.00120853 0.00285734
7128 0.00141189 -0.00102238 0.00324561
7130 0.00111805 -0.000844047 0.00359898
7132 0.000756757 -0.000685832 0.00389948
7134 0.000368562 -0.000557867 0.00413966
7136 -2.04614e-06 -0.000484974 0.00431186
7138 -0.000311128 -0.000505212 0.00440416
7140 -0.000524998 -0.000627808 0.00440599
7142 -0.000641973 -0.000806844 0.00433394
7144 -0.000686556 -0.000981534 0.00421523
7146 -0.000693251 -0.00113025 0.00406114
7148 -0.000696379 -0.00126641 0.00386815
7150 -0.000715975 -0.00140621 0.0036325
7152 -0.000749972 -0.00154783 0.00335913
7154 -0.000781901 -0.001672 0.00306148
7156 -0.000795501 -0.0017542 0.00275509
7158 -0.00077198 -0.0017726 0.00245554
7160 -0.000691157 -0.0017198 0.00217962
7162 -0.000534515 -0.00160831 0.0019501
7164 -0.000282281 -0.00145641 0.00179385
7166 7.29692e-05 -0.00127627 0.00172494
7168 0.000506339 -0.00108051 0.00173087
7170 0.000976771 -0.000885869 0.00178208
7172 0.00145548 -0.000708841 0.00185083
7174 0.00192804 -0.000562854 0.00191879
7176 0.0023838 -0.000459248 0.0019765
7178 0.00280727 -0.000408138 0.00202194
7180 0.00317618 -0.000417773 0.00205783
7182 0.00346793 -0.000492733 0.00208857
7184 0.00366927 -0.000629951 0.00211772
7186 0.00378325 -0.000817376 0.00214822
7188 0.00382655 -0.00103711 0.00218369
7190 0.00382168 -0.00126874 0.00223015
7192 0.00378498 -0.00149019 0.00229856
7194 0.00371301 -0.00167434 0.00240648
7196 0.00358065 -0.00179218 0.00257409
7198 0.00336952 -0.00183142 0.00280781
7200 0.00309535 -0.00180824 0.00308985
7202 0.00279985 -0.00175136 0.00338882
7204 0.00253093 -0.00168067 0.00367528
7206 0.00233154 -0.0016019 0.0039286
7208 0.00223479 -0.00151306 0.00413588
7210 0.00226204 -0.00141438 0.0042896
7212 0.00242256 -0.00131078 0.00438477
7214 0.00271152 -0.00121091 0.00441987
7216 0.00310606 -0.00112341 0.00439983
7218 0.00356384 -0.0010538 0.00433721
7220 0.00403297 -0.00100517 0.00424712
7222 0.00446739 -0.000979065 0.00413878
7224 0.00483861 -0.00097184 0.00400854
7226 0.00513694 -0.000972566 0.0038412
7228 0.0053663 -0.000966901 0.0036222
7230 0.0055351 -0.000947579 0.00336059
7232 0.00564697 -0.000924836 0.00309513
7234 0.00570026 -0.000918101 0.00286819
7236 0.00569165 -0.000935959 0.0026968
7238 0.00561726 -0.000969865 0.00257142
7240 0.00547534 -0.0010049 0.00247315
7242 0.00526813 -0.00103039 0.00238715
7244 0.00499635 -0.00104243 0.00230879
7246 0.004654 -0.00104359 0.00224724
7248 0.00423083 -0.00104306 0.00222483
7250 0.00372153 -0.00105611 0.00227063
7252 0.0031392 -0.00109957 0.00240411
7254 0.00252529 -0.00118579 0.0026213
7256 0.0019368 -0.00131977 0.00290665
7258 0.00142098 -0.00149558 0.00325442
7260 0.00100234 -0.00170033 0.00366678
7262 0.000695635 -0.00191459 0.00414115
7264 0.000512346 -0.00211477 0.00465767
7266 0.000468236 -0.00228468 0.00517131
7268 0.00056391 -0.00241712 0.00563606
7270 0.000771933 -0.00251907 0.00603549
7272 0.00105296 -0.00261311 0.00637388
7274 0.00138168 -0.00273417 0.00664209
7276 0.00175072 -0.00291892 0.00681452
7278 0.00215039 -0.00318246 0.00688463
7280 0.00255883 -0.00350765 0.00688295
7282 0.00295898 -0.00386276 0.00684732
7284 0.00335302 -0.00421575 0.00679625
7286 0.00375725 -0.00453474 0.00672863
7288 0.00418295 -0.00479246 0.00663743
7290 0.00461483 -0.00497706 0.00652769
7292 0.00501098 -0.00509209 0.00642381
7294 0.00533354 -0.00514956 0.0063504
7296 0.00557604 -0.00516781 0.00630741
7298 0.00575695 -0.0051653 0.00627582
7300 0.00589707 -0.005153 0.00623883
7302 0.00600878 -0.00513571 0.00619138
7304 0.00609184 -0.00511537 0.00613316
7306 0.00613905 -0.0050974 0.00606952
7308 0.00613791 -0.00509121 0.00600794
7310 0.00607487 -0.00510718 0.00595479
7312 0.00594256 -0.00514983 0.00591347
7314 0.00574402 -0.00521401 0.00588315
7316 0.00548852 -0.00528825 0.00586062
7318 0.00518511 -0.0053611 0.00584239
7320 0.00484016 -0.00542271 0.00582488
7322 0.00446181 -0.00546193 0.00580243
7324 0.00406509 -0.0054626 0.00576487
7326 0.00366905 -0.00540569 0.00570842
7328 0.00329613 -0.0052781 0.00563416
7330 0.00297049 -0.00508627 0.00553906
7332 0.0027132 -0.00485643 0.00541059
7334 0.00252789 -0.00461672 0.00524136
7336 0.00239565 -0.00438695 0.00503943
7338 0.00228165 -0.00417815 0.0048298
7340 0.00214992 -0.00399926 0.00463906
7342 0.00197521 -0.00385469 0.00448069
7344 0.00175225 -0.00373879 0.00435059
7346 0.00149857 -0.00363953 0.00423607
7348 0.00125213 -0.00354811 0.00413098
7350 0.0010617 -0.00346434 0.00404413
7352 0.000957036 -0.00339666 0.0039918
7354 0.000909765 -0.00336038 0.00397587
7356 0.000836181 -0.00337076 0.00397313
7358 0.000655027 -0.00342963 0.00395604
7360 0.000340234 -0.00352066 0.00391556
7362 -8.19986e-05 -0.0036198 0.00386525
7364 -0.000564512 -0.00371035 0.00382692
7366 -0.00106345 -0.00378558 0.00381588
7368 -0.00154275 -0.00384437 0.0038464
7370 -0.00197045 -0.00388551 0.00392632
7372 -0.00232039 -0.00390563 0.00406023
7374 -0.00257251 -0.00389926 0.00425039
7376 -0.00271157 -0.00386223 0.00449617
7378 -0.00272673 -0.00379662 0.00479182
7380 -0.00261484 -0.00371655 0.00511785
7382 -0.0023891 -0.00365521 0.00542035
7384 -0.00208759 -0.00366031 0.00560459
7386 -0.00177813 -0.00374994 0.00560794
7388 -0.00154106 -0.00388286 0.00545903
7390 -0.0014289 -0.00401365 0.00521248
7392 -0.001448 -0.00412498 0.00490543
7394 -0.00156897 -0.00421519 0.00456233
7396 -0.00174104 -0.00428204 0.00420415
7398 -0.00190702 -0.00431999 0.00386189
7400 -0.00201053 -0.00432006 0.003594
7402 -0.00199652 -0.00426655 0.0034652
7404 -0.00183059 -0.00414652 0.00351077
7406 -0.00150801 -0.00395561 0.00372138
7408 -0.00103785 -0.00370508 0.00407132
7410 -0.000431357 -0.00342427 0.00453383
7412 0.000268438 -0.00314579 0.00508153
7414 0.000967361 -0.00288492 0.00567453
7416 0.00155714 -0.00264585 0.00625765
7418 0.00197187 -0.00243229 0.00678114
7420 0.00220732 -0.00224519 0.00722097
7422 0.00229569 -0.00208388 0.00757905
7424 0.00226849 -0.00194088 0.00786476
7426 0.00214263 -0.0018062 0.00808607
7428 0.00192802 -0.00167627 0.00824048
7430 0.00164246 -0.00155564 0.00830875
7432 0.00131571 -0.00144395 0.0082667
7434 0.000980742 -0.00131887 0.00810458
7436 0.000680584 -0.00115136 0.00782844
7438 0.000484321 -0.000942892 0.00745131
7440 0.000462797 -0.000706153 0.00697325
7442 0.000660555 -0.000456729 0.00638283
7444 0.00106739 -0.000223609 0.00568151
7446 0.00160114 -2.75143e-05 0.00489562
7448 0.00215033 0.000123451 0.00406577
7450 0.00264077 0.000225791 0.00322483
7452 0.00306064 0.000273414 0.00238811
7454 0.00340761 0.000268284 0.00157586
7456 0.00364218 0.000225755 0.000843711
7458 0.00371229 0.000167057 0.000258302
7460 0.0035963 0.000101966 -0.000175614
7462 0.00331413 3.35137e-05 -0.000499413
7464 0.00289835 -9.98669e-06 -0.000738298
7466 0.00238277 1.17175e-05 -0.000909616
7468 0.00179851 0.00011533 -0.00102147
7470 0.00118468 0.000291629 -0.00108142
7472 0.000591567 0.000519427 -0.00109363
7474 7.18547e-05 0.000777505 -0.0010599
7476 -0.000333636 0.00104774 -0.000990092
7478 -0.000602649 0.00131548 -0.000906721
7480 -0.000730318 0.00156785 -0.000834074
7482 -0.000727417 0.00179731 -0.000785789
7484 -0.000615896 0.00199444 -0.000761889
7486 -0.000423434 0.00215446 -0.000756944
7488 -0.000175348 0.0022772 -0.00076624
7490 0.000110436 0.00236594 -0.000786856
7492 0.000428323 0.00242598 -0.000815656
7494 0.000795352 0.00246071 -0.000846557
7496 0.00125596 0.00246883 -0.000874329
7498 0.0018448 0.00245269 -0.000897958
7500 0.00251419 0.00243136 -0.000920519
7502 0.00313194 0.00243855 -0.000936434
7504 0.00357565 0.00250238 -0.00092961
7506 0.00381854 0.00262934 -0.000889621
7508 0.0039065 0.00281017 -0.000821147
7510 0.00389177 0.00303263 -0.000736298
7512 0.00381253 0.00328503 -0.000646281
7514 0.00370157 0.0035518 -0.000562461
7516 0.00358808 0.0038234 -0.00049222
7518 0.00350471 0.00408932 -0.000438515
7520 0.00349444 0.0043498 -0.000400595
7522 0.00361301 0.00461749 -0.000371004
7524 0.0038975 0.00491336 -0.000337184
7526 0.00430172 0.00523544 -0.00029632
7528 0.00470307 0.00553866 -0.00026845
7530 0.00500146 0.00576964 -0.000284712
7532 0.00518819 0.00591072 -0.000364596
7534 0.00531955 0.00598322 -0.000506354
